Version,Name,Size,NR,NAuth,LOC_Touched,LOC_Added,Max_LOC_Added,Avg_LOC_Added,Churn,ChgSetSize,Buggy
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,458,2,1,21,20,14,10.0,11,19,false
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,357,2,1,41,30,15,15.0,-22,1,true
2,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,163,3,2,6,26,19,8.666667,-51,78,true
2,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/MathUtils.java,48,2,1,20,30,15,15.0,20,11,true
2,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/ReflectionUtils.java,152,2,1,23,152,129,76.0,152,20,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1242,19,3,37,696,175,36.63158,524,4,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,154,1,1,6,5,5,5.0,4,18,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,928,5,3,87,945,684,189.0,928,3,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,260,3,2,18,101,88,33.666668,64,20,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,551,6,3,5,123,62,20.5,78,12,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,361,3,1,40,109,63,36.333332,106,12,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,388,3,2,19,25,11,8.333333,15,20,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,1,1,51,51,51,51.0,51,21,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,577,9,3,75,134,67,14.888889,68,4,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,188,8,2,24,41,13,5.125,1,4,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,582,7,3,3,33,10,4.714286,7,4,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,158,1,1,4,2,2,2.0,0,12,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,50,1,1,4,4,4,4.0,4,12,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,928,9,2,19,207,93,23.0,140,3,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,1,1,4,2,2,2.0,0,12,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,87,1,1,9,4,4,4.0,-1,12,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,1,1,2,1,1,1.0,0,12,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,268,3,2,3,270,240,90.0,268,12,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,109,1,1,20,19,19,19.0,18,12,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,2,1,2,59,58,29.5,58,14,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,1,1,44,44,44,44.0,44,12,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,108,1,1,108,108,108,108.0,108,21,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,326,4,1,11,44,11,11.0,44,9,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,648,11,3,13,129,73,11.727273,63,6,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,778,13,3,19,319,101,24.538462,-22,20,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,314,3,2,16,122,111,40.666668,98,7,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,191,1,1,7,7,7,7.0,7,9,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,90,2,1,36,38,25,19.0,25,19,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,273,4,1,7,285,274,71.25,273,2,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,137,4,2,7,16,9,4.0,-13,19,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,79,3,2,3,13,6,4.3333335,-2,21,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,82,1,1,2,0,0,0.0,-2,2,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,147,5,2,2,168,112,33.6,147,5,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,422,4,1,291,517,298,129.25,422,7,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,978,12,3,57,338,164,28.166666,73,5,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,467,9,3,29,273,154,30.333334,155,5,true
